Mine Name,CAAQMS_Source_Name,CAAQMS_Match_Type,Environmental_Anomaly,Environmental_Risk_Score,Environmental_Min_Anomaly_Score,Environmental_Anomaly_Count,Environmental_Observations,Environmental_Anomaly_Rate,Environmental_Available,Production_Source_Name,Production_Match_Type,Operational_ZScore,Operational_Absolute_ZScore,Operational_Anomaly,Operational_Anomaly_Category,Operational_Anomaly_Reason,Operational_Change,Data_Sufficient,Operational_Available,Evidence_Count,Evidence_Coverage,Evidence_Status,Safety_Evidence_Available,Safety_Evidence_Status,Environmental_Component,Operational_Component,Safety_Component,Available_Evidence_Domains,Confidence_Score,Confidence_Category,Confidence_Explanation,Assessment_Limitation
Block-B Project,,,,,,,,,0,Block-B Project,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Bokaro OC (Bermo),,,,,,,,,0,Bokaro OC (Bermo),Contextual_Fuzzy,-0.1793635689354516,0.1793635689354516,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.02,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Bonjemehari OC (Extn),,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
C L Jambad OCP,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Central Kajora Colliery,,,,,,,,,0,Central Kajora Colliery,Contextual_Fuzzy,-0.2179077141099998,0.2179077141099998,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.0199999999999999,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Central Saunda,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chainpur(Sarubera) Colly.,,,,,,,,,0,Chainpur(Sarubera) Colly.,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chanda Rayatwari Colliery,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chapapur-II & Chappapur 10 Quarry (OC),,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chapuikhas Colliery,,,,,,,,,0,Chapuikhas Colliery,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chasnalla Colliery,,,,,,,,,0,Chasnalla Colliery,Contextual_Fuzzy,-0.1600914963481775,0.1600914963481775,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.04,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chatti Bariatu Coal Mining Project,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chhal OC,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chhatarpur -II,,,,,,,,,0,Chhatarpur -II,Contextual_Fuzzy,-0.2757239318718222,0.2757239318718222,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.08,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chhatarpur 1,,,,,,,,,0,Chhatarpur 1,Contextual_Fuzzy,0.0326292295245634,0.0326292295245634,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.24,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chhinda,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chinakuri Mine III,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chirimiri,,,,,,,,,0,Chirimiri,Contextual_Fuzzy,0.0519013021118376,0.0519013021118376,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.26,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chitra East OCP,,,,,,,,,0,Chitra East OCP,Contextual_Fuzzy,0.5047950079127791,0.5047950079127791,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.73,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chora 10 Pit Colliery,,,,,,,,,0,Chora 10 Pit Colliery,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chora 7&9 Pits Colliery,,,,,,,,,0,Chora 7&9 Pits Colliery,Contextual_Fuzzy,-0.1986356415227257,0.1986356415227257,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.0,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Chora Block Incline UG & Shankarpur OC & Banbahal OC,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Churcha RO,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Dabor Ph-II & III OC,,,,,,,,,0,Dabor Ph-II & III OC,Contextual_Fuzzy,-0.0348230245308958,0.0348230245308958,0.0,Normal,Latest production change is within the normal range of observed production changes.,0.17,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Dakra Bukbuka OC,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Dalurband OC,,,,,,,,,0,,,,,,,,,,0,0,0.0,Insufficient Evidence,0,Mine-level safety evidence unavailable,0,0,0,0,0.0,Insufficient Evidence,No mine-level evidence is available for risk assessment.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
Damini,,,,,,,,,0,Damini,Contextual_Fuzzy,-0.2082716778163628,0.2082716778163628,0.0,Normal,Latest production change is within the normal range of observed production changes.,-0.01,True,1,1,50.0,Operational Only,0,Mine-level safety evidence unavailable,0,1,0,1,60.0,Moderate,Only operational evidence is available; environmental and mine-level safety evidence are unavailable.,Confidence reflects available mine-level evidence only. Current accident data is state/year level and is not assigned to individual mines.
